quiz,url,result,name,description,headline,image
Which Dream Home Should You Actually Live In?,http://www.buzzfeed.com/daves4/which-dream-home-should-you-actually-live-in,16,an underwater suite in the Maldives!,"You belong in this underwater suite in the Maldives. You’re only really in your element when you are literally out of your element. Who else lives underwater? Oh, let me think. Aquaman, that’s who. This place pretty much makes you a superhero.",You got: an underwater suite in the Maldives!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/4/16/269da618d30cc2c9e28aadbfa39d82f5-15.jpg
Which Dream Home Should You Actually Live In?,http://www.buzzfeed.com/daves4/which-dream-home-should-you-actually-live-in,17,a cozy library in Wisconsin!,"You should live in this cozy library in the House on the Rock in Wisconsin. You’ve got an impressive intellect and sharp wit, but that doesn’t mean that you don’t like to feel cozy sometimes. Is there any better place to read a book than surrounded by books? I’m not sure, but then again, I don’t live in this beautiful home.",You got: a cozy library in Wisconsin!,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr03/4/16/09144803e8b8ade1a454da4e4011b9cc-1.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,0,A Famous Cat,"What’s so great about you is that what makes you the most unique is what makes you so lovable. Maybe you were self-conscious about that at some point, but now you own it! Some people may call you a diva, but really, you just know how to get stuff done. Plus, you meet everyone with a gracious, warm heart, which makes you a winner.",You got: A Famous Cat,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr04/4/17/d346f8e26ec8382917030dbbde5f7b29-22.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,1,Hairless,"You love the simple things in life and this can sometimes make you misunderstood. You’re actually really sweet, which can make it infuriating when people judge you right off the bat. You keep doing you!",You got: Hairless,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr04/4/17/34a2f2fa0bc5088b534720b72c47799e-11.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,2,Maine Coon Cat,"You certainly are a wild one, which draws people to you. However, you are loyal and pragmatic. You love the outdoors and never do anything you don’t want to. Basically, the Ron Swanson of cats.",You got: Maine Coon Cat,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/4/17/d67553af3029c10fe7d1fa70124898ba-36.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,3,Feral,"So, you can be a little rough around the edges, but it’s all part of your charm. You have so much love to give but sometimes have a hard time trusting others with your heart. (Who can blame you? The world can be rough.) However, you make the most loving and loyal companion once you establish trust, and that is invaluable.",You got: Feral,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/4/17/4b98ff39063025e698a70b2608c1f232-29.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,4,Indoor Cat,"Everyone loves you even though you want your space sometimes. You’re introverted for the most part but will tolerate those you love and give them the affection they absolutely need. You’re a daydreamer, mainly because you can daydream from the comfort of a plush couch.",You got: Indoor Cat,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr04/4/17/a2d312da6cefbf6e4a945b057ecee938-4.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,5,*Fat* Indoor Cat,"All right, so this isn’t a comment on your specific body type as much as a mind-set (your bod is hot). You know you have it made in life and kind of have a more laissez-faire attitude, which can be refreshing in a high-stress world. Sometimes people ask, ""Are you stoned?"" to which you respond, ""I’m just enjoying life, man."" Cheers to that!",You got: *Fat* Indoor Cat,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/4/17/5f9fc010d17469b46c87f1b32cdea566-27.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,6,Scottish Fold,"Are you a dog? Basically, you are outgoing and cheerful and love having a good time. Yeah, you have your introvert moments (who doesn’t??), but that doesn’t mean you don’t love experiencing life at its fullest! Your mix of introvert and extrovert makes you empathetic, drawing all kinds of people to you.",You got: Scottish Fold,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr03/4/17/716cc71a21881c4addd62f000232c283-0.jpg
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,7,Munchkin,You are adorable and maybe the sweetest person you know. Sometimes you get scared of big things but you can pull out that bravery when you need it. Your spunky personality makes you an asset to any environment!,You got: Munchkin,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/4/17/anigif_390e4cf481e2675317650a4e3264a202-6.gif
What Kind Of Cat Are You?,http://www.buzzfeed.com/chelseamarshall/what-kind-of-cat-are-you,8,Ragdoll,"You employ the motto ""Go with the flow"" to most of your activities. You’re down to earth and are open to new experiences, so far as you don’t have to put in too much effort. You probably give the best hugs, and that’s downright magical.",You got: Ragdoll,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr07/4/17/29d6198a40c78c4c594b956e7f6e0bd4-7.jpg
What Type Of Ghost Will You Be?,http://www.buzzfeed.com/katieheaney/what-type-of-ghost-will-you-be,0,Friendly Ghost,"The way you see it, just because you’re still here doesn’t mean you need to ruin anyone else’s day over it. You might frighten living humans, but it’s always accidental, and you’d always prefer to make friends with them. You are a little bit in denial about being dead.",You got: Friendly Ghost,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr08/4/11/a51624c2d11fd90892ad1ea269728a82-0.jpg
What Type Of Ghost Will You Be?,http://www.buzzfeed.com/katieheaney/what-type-of-ghost-will-you-be,1,Revenant,"You’ve died, but you’re back, and now you’re going to terrorize everybody . You will wander the earth, unceasingly, turning to dust everything that touches the hem of your cloak. Your wicked afterlife will be spent spreading the common cold. Everyone thinks they get it from coworkers or the subway, but it’ll actually be from you.",You got: Revenant,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr07/4/12/58acf31eff0bd1087e92c4dac664d1de-5.jpg
What Type Of Ghost Will You Be?,http://www.buzzfeed.com/katieheaney/what-type-of-ghost-will-you-be,2,Poltergeist,"You will basically become (or, likely, continue to be) an enormous pain in the ass. You will turn over tables for no reason. You will bang on the walls and flip the lights on and off and turn the water on in the kitchen in the middle of the night. ""LOL,"" you’ll say. You consider these things to be very funny pranks. You will have endless time with which to reconsider your definition of both ""prank"" and ""funny,"" but you never will.",You got: Poltergeist,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/4/14/edc3b551ba5a7f860bcc6ffe103e4e16-20.jpg
What Type Of Ghost Will You Be?,http://www.buzzfeed.com/katieheaney/what-type-of-ghost-will-you-be,3,Orb,"You’ll be carefree and easygoing, content to just float around wherever saying nothing. ""Cool, man!"" you’ll think to yourself as you waft over a lake. ""Neat,"" you’ll think as you’re captured by a human’s picture of another human standing in a dark forest at night. Most people who see you in print think you are dust, and for the most part you don’t let this get to you, but sometimes you can’t help it.",You got: Orb,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/4/14/35d097bedb13c3890c59296b967a5ebe-0.jpg
What Type Of Ghost Will You Be?,http://www.buzzfeed.com/katieheaney/what-type-of-ghost-will-you-be,4,Residual Haunting,"You’ve always had trouble accepting change, and in death you will be no different. Your haunting will be residual, which means that you will not know that you are dead, and you will unknowingly carry out repetitions of your last years’ activities as if in echo. Your sepia portrait will hang on the wall, and visitors to your home (which will eventually become a history museum) will sometimes claim they see ""a man in a long, old-fashioned coat"" or ""a woman in a high-collared gown."" That’s you.",You got: Residual Haunting,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/4/14/7b0a6941cedca880a8b7ef5e3cba1233-0.jpg
What Type Of Ghost Will You Be?,http://www.buzzfeed.com/katieheaney/what-type-of-ghost-will-you-be,5,White Lady,"You love long, stormy walks by the lighthouse on the jagged cliff, or by the two-lane highway with hairpin turns. You tend to hold a grudge. In life you were betrayed by a man, and in death you will solemnly vow to ruin the life of anyone who looks even a little bit like him.",You got: White Lady,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr02/4/14/62d9fc4ad031ebe6feb1abeadd2192e4-11.jpg
What’s Your Patronus?,http://www.buzzfeed.com/ariellecalderon/whats-your-patronus,0,A Phoenix,"You’re incredibly wise and intelligent, and have great instincts. You often choose your path based on what feels right, and people look to you for answers. Your Patronus takes form of a phoenix, the same as Albus Dumbledore. Even though youâre a leader and full of knowledge, remember to pursue power with caution; it is your greatest weakness.",You got: A Phoenix,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr07/5/11/df80f560f90c5da038e30f6fad299ced-26.jpg
What’s Your Patronus?,http://www.buzzfeed.com/ariellecalderon/whats-your-patronus,1,An Otter,"Youâre the âsmart oneâ among your group of friends and youâll do anything for the people you love, even if it means getting into trouble. Youâre a realist and appreciate a good book filled with knowledge and facts. Your Patronus takes the form of an otter, the same as Hermione Granger. 10 points for Gryffindor!",You got: An Otter,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr04/5/11/bb8f9e3e09d47da23ad42536258dfefb-23.jpg
What’s Your Patronus?,http://www.buzzfeed.com/ariellecalderon/whats-your-patronus,2,A Jack Russell Terrier,"Youâre more of a follower than a leader, but youâre a great comfort and necessity to your friends. Your ideal night consists of candy and binge-watching Netflix movies, but you also enjoy a night out watching sports. Your Patronus takes the form of a Jack Russell Terrier, the same as Ron Weasley. You are our King.",You got: A Jack Russell Terrier,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/5/11/a45eb652642392c1508e993069ea6b2a-30.jpg
What’s Your Patronus?,http://www.buzzfeed.com/ariellecalderon/whats-your-patronus,3,A Swan,"Youâre quiet, but not anti-social. Youâre always surrounded by a group of friends, and they act as a support system in times of emotional distress. Your Patronus takes the form of a swan, the same as Cho Chang. Keep enjoying the simple things in life and do your best to not dwell on the past; the future is bright.",You got: A Swan,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/5/11/ef6ed5775e3c9276182def915363f039-0.jpg
What’s Your Patronus?,http://www.buzzfeed.com/ariellecalderon/whats-your-patronus,4,A Cat,"Youâre a brilliant person with a sarcastic flare and you enjoy a quiet life. You believe in equality and discourage special treatment, which makes you morally good and trustworthy. Your Patronus takes the form of a cat, the same as Minerva McGonagall. Now please continue to annoy the hell out of Umbridge; itâs such an enjoyable experience.",You got: A Cat,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/5/11/98b0d34dc888cbe1c1036ecafaaa21b4-27.jpg
What’s Your Patronus?,http://www.buzzfeed.com/ariellecalderon/whats-your-patronus,5,A Doe,"You had a dark side to you that people too often remember, but deep down, youâre actually a courageous, loving person. You like to wear the color black and have no problem telling it like it is. Your Patronus takes the form of a doe, like Severus Snape, which mirrors his love for Lily Evans. âAfter all this time?â âAlways.â",You got: A Doe,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr05/5/11/1763e383e982ee9bd2266a0e8ac0feb3-0.jpg
What’s Your Patronus?,http://www.buzzfeed.com/ariellecalderon/whats-your-patronus,6,A Stag,"Youâre brave and fearless, and your greatest asset is your ability to love (even in the darkest of times). Sometimes you get a bit hot-headed and impatient, but your friends are your source of peace, getting you through the good and bad. Your Patronus takes the form of a stag, the same as Harry Potter. In other words, you are The Chosen One.",You got: A Stag,http://s3-ak.buzzfeed.com/static/2014-03/tmp/webdr06/5/11/de117755db2bd59a03a135c1a1a1a4d2-35.jpg
