company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,funding_round_type,funded_at,raised_amount_usd
/company/tengion,Tengion,biotech,USA,PA,East Norriton,East Norriton,series-a,2005-08-03,39000000
/company/tengion,Tengion,biotech,USA,PA,East Norriton,East Norriton,series-c+,2013-07-01,33600000
/company/tengion,Tengion,biotech,USA,PA,East Norriton,East Norriton,other,2012-10-10,16005251
/company/tengion,Tengion,biotech,USA,PA,East Norriton,East Norriton,other,2013-08-07,74304002
/company/tengrade,Tengrade,software,USA,NY,New York,New York,venture,2013-06-12,570568
/company/tenksolar,tenKsolar,manufacturing,USA,MN,Minneapolis,Bloomington,venture,2010-03-01,5643168
/company/tenksolar,tenKsolar,manufacturing,USA,MN,Minneapolis,Bloomington,venture,2012-04-26,15500000
/company/tenksolar,tenKsolar,manufacturing,USA,MN,Minneapolis,Bloomington,other,2013-08-08,2000000
/company/tenmarks-education,TenMarks Education,education,USA,CA,SF Bay,Burlingame,other,2009-09-22,350000
/company/tenmarks-education,TenMarks Education,education,USA,CA,SF Bay,Burlingame,other,2009-02-26,235000
/company/tenmarks-education,TenMarks Education,education,USA,CA,SF Bay,Burlingame,other,2011-08-19,1000000
/company/tenmarks-education,TenMarks Education,education,USA,CA,SF Bay,Burlingame,venture,2011-09-16,3000000
/company/tenon-medical,Tenon Medical,biotech,USA,CA,SF Bay,Morgan Hill,venture,2012-10-17,500000
/company/tenrox,Tenrox,software,USA,CA,Los Angeles,Glendale,series-a,2005-11-01,3900000
/company/tensorcomm,TensorComm,network_hosting,USA,CO,Denver,Westminster,series-c+,2005-05-31,7000000
/company/tenxer,tenXer,software,USA,CA,SF Bay,San Francisco,series-a,2011-09-01,1700000
/company/tenxer,tenXer,software,USA,CA,SF Bay,San Francisco,series-b,2012-08-28,3000000
/company/teoco-corporation,TEOCO Corporation,software,USA,VA,Washington DC,Fairfax,venture,2009-10-06,60000000
/company/tepha,Tepha,medical,USA,MA,Boston,Lexington,series-b,2007-06-06,10700000
/company/tepha,Tepha,medical,USA,MA,Boston,Lexington,venture,2012-03-16,11300000
/company/terabitz,Terabitz,web,USA,CA,SF Bay,Palo Alto,series-a,2007-02-01,10000000
/company/teracent,Teracent,advertising,USA,CA,SF Bay,San Mateo,series-a,2007-01-01,3800000
/company/teracent,Teracent,advertising,USA,CA,SF Bay,San Mateo,series-b,2009-03-18,2000000
/company/teradiode,TeraDiode,manufacturing,USA,MA,Boston,Littleton,other,2011-08-23,3200000
/company/teradiode,TeraDiode,manufacturing,USA,MA,Boston,Littleton,series-b,2011-11-18,10000000
/company/teranetics,Teranetics,semiconductor,USA,CA,SF Bay,San Jose,venture,2008-02-22,25000000
/company/teranetics,Teranetics,semiconductor,USA,CA,SF Bay,San Jose,series-c+,2006-11-21,20000000
/company/teranetics,Teranetics,semiconductor,USA,CA,SF Bay,San Jose,venture,2010-05-27,7800000
/company/teranode,Teranode,software,USA,WA,Seattle,Seattle,other,2009-10-02,900000
/company/teranode,Teranode,software,USA,WA,Seattle,Seattle,series-b,2005-09-12,9500000
/company/terapio,Terapio,biotech,USA,TX,Austin,Austin,series-a,2009-11-30,5000000
/company/terapio,Terapio,biotech,USA,TX,Austin,Austin,venture,2008-06-18,1700000
/company/terascala,Terascala,software,USA,MA,Boston,Avon,venture,2009-12-24,575000
/company/terascala,Terascala,software,USA,MA,Boston,Avon,venture,2010-01-28,150000
/company/terascala,Terascala,software,USA,MA,Boston,Avon,venture,2010-02-05,2000000
/company/terascala,Terascala,software,USA,MA,Boston,Avon,series-a,2007-03-01,3000000
/company/terascala,Terascala,software,USA,MA,Boston,Avon,venture,2011-01-03,500000
/company/terascala,Terascala,software,USA,MA,Boston,Avon,series-b,2012-04-24,14000000
/company/teravac,Teravac,hardware,USA,OH,Cleveland,Cleveland,venture,2012-07-17,325000
/company/teravicta-technologies,TeraVicta Technologies,public_relations,USA,TX,Austin,Austin,venture,2006-06-01,10000000
/company/teravicta-technologies,TeraVicta Technologies,public_relations,USA,TX,Austin,Austin,series-c+,2005-04-18,7500000
/company/tercica,Tercica,biotech,USA,CA,SF Bay,Brisbane,venture,2007-07-06,8000000
/company/tercica,Tercica,biotech,USA,CA,SF Bay,Brisbane,venture,2005-10-14,75000000
/company/termsync,TermSync,enterprise,USA,WI,Fitchburg,Fitchburg,venture,2011-10-12,630000
/company/termsync,TermSync,enterprise,USA,WI,Fitchburg,Fitchburg,series-a,2012-08-09,2243000
/company/teros,Teros,public_relations,USA,CA,SF Bay,Santa Clara,series-c+,2005-04-14,8000000
/company/terra-green-energy,Terra Green Energy,cleantech,USA,PA,Smwthport,Smwthport,venture,2009-11-03,80000
/company/terra-tech,Terra Tech,cleantech,USA,CA,Los Angeles,Irvine,other,2013-04-29,1075000
/company/terra-gen-power,Terra-Gen Power,cleantech,USA,NY,New York,New York,other,2010-07-21,1200000000
/company/terracota,Terracotta,software,USA,CA,SF Bay,San Francisco,venture,2008-09-01,10000000
/company/terracota,Terracotta,software,USA,CA,SF Bay,San Francisco,series-b,2006-02-27,13500000
/company/terraechos,TerraEchos,security,USA,MT,Missoula,Missoula,series-a,2012-02-07,1550000
/company/terraechos,TerraEchos,security,USA,MT,Missoula,Missoula,angel,2012-05-09,
/company/terrafugia,Terrafugia,transportation,USA,MA,Boston,Waltham,venture,2005-01-01,
/company/terrafugia,Terrafugia,transportation,USA,MA,Boston,Waltham,angel,2006-05-01,30000
/company/terrafugia,Terrafugia,transportation,USA,MA,Boston,Waltham,series-a,2008-11-11,1531320
/company/terrafugia,Terrafugia,transportation,USA,MA,Boston,Waltham,other,2007-01-04,258312
/company/terrafugia,Terrafugia,transportation,USA,MA,Boston,Waltham,venture,2010-12-26,960000
/company/terrafugia,Terrafugia,transportation,USA,MA,Boston,Waltham,venture,2012-05-25,1000000
/company/terrago-technologies,TerraGo Technologies,software,USA,GA,Atlanta,Atlanta,venture,2009-04-30,3440000
/company/terrago-technologies,TerraGo Technologies,software,USA,GA,Atlanta,Atlanta,series-a,2007-05-16,6300000
/company/terrago-technologies,TerraGo Technologies,software,USA,GA,Atlanta,Atlanta,series-c+,2013-03-19,5500000
/company/terrago-technologies,TerraGo Technologies,software,USA,GA,Atlanta,Atlanta,venture,2013-05-07,3489962
/company/terrago-technologies,TerraGo Technologies,software,USA,GA,Atlanta,Atlanta,series-b,2011-09-15,2118464
/company/terralliance,Terralliance,other,USA,CA,Los Angeles,Newport Beach,venture,2009-05-15,
/company/terralux,TerraLUX,manufacturing,USA,CO,Denver,Boulder,series-a,2010-03-22,5600000
/company/terralux,TerraLUX,manufacturing,USA,CO,Denver,Boulder,series-b,2012-05-07,18300000
/company/terralux,TerraLUX,manufacturing,USA,CO,Denver,Boulder,series-c+,2012-04-24,13295383
/company/terralux,TerraLUX,manufacturing,USA,CO,Denver,Boulder,series-c+,2013-07-11,2050002
/company/terranova,Terranova,mobile,USA,IL,Chicago,Chicago,angel,2012-12-05,1050000
/company/terrapass,TerraPass,web,USA,CA,SF Bay,San Francisco,venture,2007-06-13,5800000
/company/terraspark-geosciences,TerraSpark Geosciences,software,USA,CO,Denver,Westminster,venture,2010-03-03,6000000
/company/terrawi,TerraWi,software,USA,VA,Washington DC,Falls Church,venture,2012-07-23,2100000
/company/terressentia,Terressentia,hospitality,USA,SC,Ladson,Ladson,venture,2012-06-25,
/company/tervela,Tervela,messaging,USA,NY,New York,New York,series-c+,2009-09-15,18000000
/company/tervela,Tervela,messaging,USA,NY,New York,New York,series-c+,2008-01-14,20000000
/company/tesaris,Tesaris,software,USA,UT,Herriman,Herriman,venture,2007-01-01,230000
/company/tesaro,TESARO,biotech,USA,MA,Boston,Waltham,series-a,2010-05-28,60000000
/company/tesaro,TESARO,biotech,USA,MA,Boston,Waltham,series-b,2011-06-21,101000000
/company/tesaro,TESARO,biotech,USA,MA,Boston,Waltham,post-ipo,2013-03-06,91000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,series-c+,2006-05-01,40000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,series-c+,2007-05-01,45000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,series-a,2004-04-01,7500000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,series-b,2005-02-01,13000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,series-c+,2008-02-08,40000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,other,2008-11-03,40000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,series-c+,2009-05-19,50000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,other,2009-06-23,465000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,venture,2009-09-16,82500000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,venture,2010-11-04,30000000
/company/tesla-motors,Tesla Motors,automotive,USA,CA,SF Bay,Palo Alto,venture,2012-10-10,10000000
/company/tesorx-pharma,TesoRx Pharma,biotech,USA,CA,SF Bay,Menlo Park,venture,2013-07-30,3922979
/company/tesorx-pharma,TesoRx Pharma,biotech,USA,CA,SF Bay,Menlo Park,venture,2012-07-16,5922610
/company/testive,Testive,education,USA,MA,Boston,Cambridge,angel,2012-12-10,500000
/company/testive,Testive,education,USA,MA,Boston,Cambridge,angel,2012-01-24,
/company/testquest,TestQuest,software,USA,MN,Minneapolis,Minneapolis,venture,2005-11-01,7500000
/company/tetherball,Tetherball,advertising,USA,IN,Indianapolis,Carmel,venture,2010-01-21,472500
/company/tetherball,Tetherball,advertising,USA,IN,Indianapolis,Carmel,venture,2010-03-11,193500
/company/tethis-2,Tethis,biotech,USA,NC,Raleigh-Durham,Raleigh,angel,2013-02-06,775000
/company/tethys-bioscience,Tethys BioScience,biotech,USA,CA,SF Bay,Emeryville,series-c+,2009-11-09,25000000
/company/tethys-bioscience,Tethys BioScience,biotech,USA,CA,SF Bay,Emeryville,series-a,2005-10-31,5400000
/company/tetra-discovery,Tetra Discovery,biotech,USA,MI,Grand Rapids,Grand Rapids,other,2013-07-11,666000
/company/tetra-discovery,Tetra Discovery,biotech,USA,MI,Grand Rapids,Grand Rapids,angel,2013-09-30,1000000
/company/tetra-tech,Tetra Tech,consulting,USA,CA,Los Angeles,Pasadena,venture,2009-10-09,69000000
/company/tetragenetics,Tetragenetics,biotech,USA,NY,Ithaca,Ithaca,venture,2009-11-24,490308
/company/tetragenetics,Tetragenetics,biotech,USA,NY,Ithaca,Ithaca,venture,2013-06-05,502000
/company/tetragenetics,Tetragenetics,biotech,USA,NY,Ithaca,Ithaca,venture,2012-08-28,2474231
/company/tetralogic-pharmaceuticals,TetraLogic Pharmaceuticals,biotech,USA,PA,Philadelphia,Malvern,series-c+,2010-08-10,32000000
/company/tetralogic-pharmaceuticals,TetraLogic Pharmaceuticals,biotech,USA,PA,Philadelphia,Malvern,series-c+,2010-09-27,5000000
/company/tetralogic-pharmaceuticals,TetraLogic Pharmaceuticals,biotech,USA,PA,Philadelphia,Malvern,series-c+,2011-01-04,23000000
/company/tetralogic-pharmaceuticals,TetraLogic Pharmaceuticals,biotech,USA,PA,Philadelphia,Malvern,series-c+,2011-05-24,6000000
/company/tetralogic-pharmaceuticals,TetraLogic Pharmaceuticals,biotech,USA,PA,Philadelphia,Malvern,other,2012-12-13,5000000
/company/tetraphase-pharmaceuticals,Tetraphase Pharmaceuticals,biotech,USA,MA,Boston,Watertown,series-a,2008-08-07,15000000
/company/tetraphase-pharmaceuticals,Tetraphase Pharmaceuticals,biotech,USA,MA,Boston,Watertown,series-c+,2010-06-01,45000000
/company/tetravitae-bioscience,TetraVitae Bioscience,cleantech,USA,IL,Chicago,Chicago,series-a,2008-11-30,6300000
/company/tetris-online,Tetris Online,games_video,USA,HI,Honolulu,Honolulu,private-equity,2010-03-05,5000000
/company/tetris-online,Tetris Online,games_video,USA,HI,Honolulu,Honolulu,other,2012-05-29,5322212
/company/texas-energy-network,Texas Energy Network,mobile,USA,TX,Houston,Houston,series-a,2012-05-22,7945725
/company/texas-energy-network,Texas Energy Network,mobile,USA,TX,Houston,Houston,angel,2012-01-04,250000
/company/texas-health-craig-ranch-surgery-centeranch-surgery-center,Texas Health Craig Ranch Surgery Centeranch Surgery Center,health,USA,TX,Dallas,Mckinney,venture,2013-04-17,680000
/company/texbase,TEXbase,enterprise,USA,MT,Bozeman,BOZEMAN,venture,2013-05-31,509025
/company/texbase,TEXbase,enterprise,USA,MT,Bozeman,BOZEMAN,angel,2012-09-11,1000000
/company/texert,Texert,software,USA,TX,Dallas,Dallas,series-a,2008-10-21,3000000
/company/texifter,Texifter,enterprise,USA,MA,Amherst,Amherst,angel,2011-01-15,180000
/company/text-a-cab,Text A Cab,transportation,USA,NY,New York,New York,angel,2011-04-01,50000
/company/textbooktime-com-textbook-time,TextbookTime.com Textbook Time,ecommerce,USA,UT,Salt Lake City,Sandy,angel,2010-09-01,50000
/company/sario-marketing,Textbroker,web,USA,NV,Las Vegas,Las Vegas,venture,2010-10-24,
/company/textdigger,TextDigger,search,USA,CA,SF Bay,San Jose,series-a,2009-02-03,4300000
/company/texthog,TextHog,mobile,USA,IL,Chicago,Chicago,angel,2008-04-15,50000
/company/textingly,Textingly,messaging,USA,NY,New York,New York,angel,2010-08-01,650000
/company/textpayme,TextPayMe,web,USA,WA,Seattle,Redmond,angel,2005-12-01,
/company/textplus,textPlus,mobile,USA,CA,Los Angeles,Marina del Rey,series-a,2007-12-01,5175000
/company/textplus,textPlus,mobile,USA,CA,Los Angeles,Marina del Rey,series-b,2009-12-09,8150000
/company/textplus,textPlus,mobile,USA,CA,Los Angeles,Marina del Rey,series-c+,2011-02-24,15000000
/company/textplus,textPlus,mobile,USA,CA,Los Angeles,Marina del Rey,series-c+,2012-10-18,18000000
/company/textpride,TextPride,mobile,USA,OH,Dayton,Kettering,angel,2012-09-01,100000
/company/textronics,Textronics,hardware,USA,DE,Willmington,Wilmington,series-a,2005-06-15,5000000
/company/textualads,TextualAds,advertising,USA,CA,SF Bay,San Francisco,angel,2010-12-29,650000
/company/textura,Textura,software,USA,IL,Chicago,Deerfield,other,2013-02-28,6750000
/company/textura,Textura,software,USA,IL,Chicago,Deerfield,private-equity,2013-02-14,7500000
/company/tg-therapeutics,TG Therapeutics,biotech,USA,NY,New York,New York,series-a,2012-02-29,25000000
/company/thanx,Thanx,mobile,USA,CA,SF Bay,San Francisco,angel,2012-06-15,
/company/thar-pharmaceuticals,Thar Pharmaceuticals,biotech,USA,PA,Pittsburg,Pittsburgh,other,2013-04-19,1950000
/company/thar-pharmaceuticals,Thar Pharmaceuticals,biotech,USA,PA,Pittsburg,Pittsburgh,venture,2012-07-03,325000
/company/thar-pharmaceuticals,Thar Pharmaceuticals,biotech,USA,PA,Pittsburg,Pittsburgh,venture,2011-11-18,250000
/company/thats-solar,That's Solar,cleantech,USA,CA,SF Bay,San Francisco,series-b,2011-04-12,4200000
/company/thats-us-technologies,That's Us Technologies,advertising,USA,FL,Tampa,Tampa,angel,2012-11-27,575000
/company/thatgamecompany,Thatgamecompany,games_video,USA,CA,Los Angeles,Santa Monica,venture,2012-06-14,5500000
/company/that-img,That{img},games_video,USA,MN,Duluth,Duluth,venture,2011-07-15,1500
/company/the-tv-corporation,The .tv Corporation,games_video,USA,VA,Washington DC,Dulles,series-b,2000-03-30,
/company/the-african-store,The African Store,ecommerce,USA,IL,Chicago,Chicago,other,2005-06-01,25000
/company/the-american-academy,The American Academy,education,USA,UT,Salt Lake City,Salt Lake City,series-b,2009-12-15,5900000
/company/the-american-academy,The American Academy,education,USA,UT,Salt Lake City,Salt Lake City,series-c+,2012-07-25,6000000
/company/the-argyle-company,The Argyle Company,software,USA,NC,Raleigh-Durham,Durham,private-equity,2011-09-09,1240000
/company/the-bar-method,The Bar Method,health,USA,CA,SF Bay,San Francisco,venture,2012-08-27,
/company/the-bartech-group,The Bartech Group,consulting,USA,MI,Detroit,Livonia,venture,2012-03-09,
/company/the-bay-citizen,The Bay Citizen,news,USA,CA,SF Bay,San Francisco,venture,2010-12-30,9500000
/company/the-blaze,The Blaze,news,USA,NY,New York,New York,venture,2013-03-21,40000000
/company/the-bondfactor-company,The BondFactor Company,finance,USA,NY,New York,New York,venture,2011-05-01,
/company/the-bouqs-company,The Bouqs Company,ecommerce,USA,CA,Venice Beach,Venice Beach,angel,2013-06-25,1100000
/company/the-climate-corporation,The Climate Corporation,cleantech,USA,CA,SF Bay,San Francisco,series-a,2007-10-01,12600000
/company/the-climate-corporation,The Climate Corporation,cleantech,USA,CA,SF Bay,San Francisco,series-a,2007-01-01,4300000
/company/the-climate-corporation,The Climate Corporation,cleantech,USA,CA,SF Bay,San Francisco,series-b,2011-02-28,42000000
/company/the-climate-corporation,The Climate Corporation,cleantech,USA,CA,SF Bay,San Francisco,series-c+,2012-06-14,50000000
/company/the-clymb,The Clymb,ecommerce,USA,OR,Portland,Portland,series-a,2011-06-29,2000000
/company/the-clymb,The Clymb,ecommerce,USA,OR,Portland,Portland,series-b,2012-03-01,7000000
/company/the-coveteur,The Coveteur,fashion,USA,NY,New York,New York,angel,2012-07-01,
/company/the-cultivate,The Cultivate,ecommerce,USA,NY,New York,New York,angel,2011-06-15,50000
/company/the-daily-caller,The Daily Caller,news,USA,DC,Washington DC,Washington,series-a,2009-11-01,3000000
/company/the-daily-hundred,The Daily Hundred,advertising,USA,FL,Tampa,Tampa,other,2012-09-01,300000
/company/the-daily-hundred,The Daily Hundred,advertising,USA,FL,Tampa,Tampa,series-a,2013-09-09,500000
/company/mainstreet-connect,The Daily Voice (f.k.a. Main Street Connect),news,USA,NY,New York,New York,series-a,2010-06-01,3970000
/company/mainstreet-connect,The Daily Voice (f.k.a. Main Street Connect),news,USA,NY,New York,New York,series-b,2011-11-01,7000000
/company/the-deal-fair,The Deal Fair,web,USA,PA,Philadelphia,Havertown,angel,2011-03-30,70000
/company/the-doband-campaign,The DoBand Campaign,web,USA,,United States - Other,,angel,2010-01-01,23500
/company/the-doband-campaign,The DoBand Campaign,web,USA,,United States - Other,,angel,2010-06-01,40000
/company/the-doctor-gadget-company,The Doctor Gadget Company,games_video,USA,GA,Atlanta,Atlanta,venture,2011-06-01,
/company/the-echo-nest,The Echo Nest,music,USA,MA,Boston,Somerville,series-a,2008-09-09,
/company/the-echo-nest,The Echo Nest,music,USA,MA,Boston,Somerville,venture,2010-01-05,1309989
/company/the-echo-nest,The Echo Nest,music,USA,MA,Boston,Somerville,venture,2010-10-05,7000000
/company/the-echo-nest,The Echo Nest,music,USA,MA,Boston,Somerville,series-c+,2012-07-12,17300000
/company/the-echo-system,The Echo System,advertising,USA,NY,New York,New York,venture,2011-11-28,675000
/company/the-echo-system,The Echo System,advertising,USA,NY,New York,New York,venture,2012-04-12,2669209
/company/the-edge-in-college-prep,The Edge in College Prep,education,USA,NY,Glen Cove,Glen Cove,angel,2011-01-01,50000
/company/the-electric-sheep,The Electric Sheep,advertising,USA,NY,New York,New York,series-a,2007-02-26,7000000
/company/the-extraordinaries,The Extraordinaries,mobile,USA,CA,SF Bay,San Francisco,angel,2010-05-04,1100000
/company/fanfare-group,The Fanfare Group,enterprise,USA,CA,SF Bay,Mountain View,venture,2007-05-15,12000000
/company/fanfare-group,The Fanfare Group,enterprise,USA,CA,SF Bay,Mountain View,venture,2009-11-30,7085228
/company/fanfare-group,The Fanfare Group,enterprise,USA,CA,SF Bay,Mountain View,series-b,2005-01-01,8000000
/company/the-feedroom,The FeedRoom,public_relations,USA,NY,New York,New York,venture,2008-07-09,12000000
/company/the-feedroom,The FeedRoom,public_relations,USA,NY,New York,New York,series-b,2000-08-22,30000000
