"ESSEX, CT",Middlesex,Middlesex
"NEW WESTMINSTER, BC",Greater Vancouver,Greater Vancouver
"CEDAR PARK, TX",Williamson,Williamson
"UNION CITY, CA",Alameda County,Alameda County
"MOSSY HEAD, FL",Walton,Walton
"AVONDALE, AZ",Maricopa,Maricopa
"HANOVER, MD",Howard,Howard
"HANOVER, MA",Plymouth,Plymouth
"LONE TREE, CO",Douglas,Douglas
"TIPP CITY, OH",Miami,Miami
"HIGHLAND MILLS, NY",Orange,Orange
"SPRINGFIELD, VA",Fairfax,Fairfax
"NEW BOSTON, TX",Bowie,Bowie
"MOUNT VERNON, WA",Skagit County,Skagit County
"CULLODEN, GA",Monroe,Monroe
"INDEPENDENCE, IA",Buchanan,Buchanan
"KILLINGWORTH, CT",Middlesex,Middlesex
"COLUMBUS, NJ",Burlington,Burlington
"WEST SENECA, NY",Erie,Erie
"COLUMBUS, NC",Polk,Polk
"COLUMBUS, NE",Platte,Platte
"MABANK, TX",Kaufman,Kaufman
"LINCOLN, RI",Providence,Providence
"FRONT ROYAL, VA",Warren,Warren
"HASTINGS, FL",St. Johns,St Johns
"CENTRALIA, MO",Boone,Boone
"PELHAM, AL",Shelby,Shelby
"RIVERSIDE, NJ",Burlington,Burlington
"MISSOURI CITY, MO",Clay,Clay
"CEDARBURG, WI",Ozaukee,Ozaukee
"SPIRIT LAKE, IA",Dickinson,Dickinson
"WEST VALLEY, UT",Salt Lake County,Salt Lake County
"WAGNER, SD",Charles Mix,Charles Mix
"PAW PAW, MI",Van Buren,Van Buren
"MOUNT PLEASANT, IA",Henry,Henry
"WILDWOOD, MO",St. Louis,St Louis
"HOLLY SPRINGS, NC",Wake,Wake
"HUMPHREY, NE",Platte,Platte
"BIRMINGHAM, MI",Oakland,Oakland
"DEARBORN, MI",Wayne,Wayne
"FORT WALTON BEACH, FL",Okaloosa,Okaloosa
"OLIVE HILL, KY",Carter,Carter
"BLACKVILLE, SC",Barnwell,Barnwell
"BAYTOWN, TX",Harris,Harris
"GLENDALE, WI",Milwaukee,Milwaukee
"SANDWICH, MA",Barnstable,Barnstable
"PIEDMONT, SC",Anderson,Anderson
"KINGSLAND, GA",Camden,Camden
"MANHASSET, NY",Nassau,Nassau
"MOONACHIE, NJ",Bergen,Bergen
"GRAPEVINE, TX",Tarrant,Tarrant
"MCKEESPORT, PA",Allegheny,Allegheny
"MAYFLOWER, AR",Faulkner,Faulkner
"LUBBOCK, TX",Lubbock,Lubbock
"COURTLAND, VA",Southampton,Southampton
"WELLSVILLE, KS",Franklin,Franklin
"ASHDOWN, AR",Little River,Little River
"MIAMI BEACH, FL",Miami-Dade,Miami-Dade
"HARRINGTON PARK, NJ",Bergen,Bergen
"HORN LAKE, MS",DeSoto,Desoto
"MANOR, TX",Travis,Travis
"TROUTMAN, NC",Iredell,Iredell
"COLUMBIANA, OH",Columbiana,Columbiana
"SUN PRAIRIE, WI",Dane,Dane
"BELMONT, NC",Gaston,Gaston
"CONVERSE, TX",Bexar,Bexar
"COLDSPRING, TX",San Jacinto,San Jacinto
"REDWOOD CITY, CA",San Mateo County,San Mateo County
"POTTSVILLE, AR",Pope,Pope
"GAFFNEY, SC",Cherokee,Cherokee
"KENSINGTON, CT",Hartford,Hartford
"BROOKVIEW, NY",Rensselaer,Rensselaer
"ENGLEWOOD, TN",McMinn,McMinn
"DUQUESNE, PA",Allegheny,Allegheny
"ABBEVILLE, AL",Henry,Henry
"LANSING, MI",Ingham,Ingham
"BOLINGBROOK, IL",Will,Will
"CRESTWOOD, KY",Oldham,Oldham
"ALLEGAN, MI",Allegan,Allegan
"SALUDA, SC",Saluda,Saluda
"LONG GROVE, IL",Lake,Lake
"SOUTHPORT, NC",Brunswick,Brunswick
"HUFFMAN, TX",Harris,Harris
"HOLDEN, MA",Worcester,Worcester
"STARKVILLE, MS",Oktibbeha,Oktibbeha
"DEMOPOLIS, AL",Marengo,Marengo
"HOLDEN, ME",Penobscot,Penobscot
"SARALAND, AL",Mobile,Mobile
"HURST, TX",Tarrant,Tarrant
"WOODMERE, NY",Nassau,Nassau
"HIGHLAND, CA",San Bernardino County,San Bernardino County
"AMITE, LA",Tangipahoa,Tangipahoa
"LOVELOCK, NV",Pershing County,Pershing County
"BOWLING GREEN, FL",Hardee,Hardee
"MARION, IA",Linn,Linn
"WEST POINT, VA",King William,King William
"LACEY, WA",Thurston County,Thurston County
"MCKINNEY, TX",Collin,Collin
"MARION, IN",Grant,Grant
"FLOURNOY, CA",Tehama County,Tehama County
"VALLEY COTTAGE, NY",Rockland,Rockland
"WYATT, LA",Jackson,Jackson
"MATTHEWS, NC",Mecklenburg,Mecklenburg
"NEPTUNE BEACH, FL",Duval,Duval
"GREENVILLE, TX",Hunt,Hunt
"WAKARUSA, IN",Elkhart,Elkhart
"BROKEN BOW, OK",McCurtain,McCurtain
"CENTRAL POINT, OR",Jackson County,Jackson County
"CLAYTON, MO",St. Louis,St Louis
"DERIDDER, LA",Beauregard,Beauregard
"FREELAND, MI",Saginaw,Saginaw
"CONWAY, AR",Faulkner,Faulkner
"VICTORIA, MN",Carver,Carver
"SCRANTON, PA",Lackawanna,Lackawanna
"SOUTH HADLEY, MA",Hampshire,Hampshire
"ACTON, MA",Middlesex,Middlesex
"MADISON, AL",Madison,Madison
"LEETONIA, OH",Columbiana,Columbiana
"UPPER ARLINGTON, OH",Franklin,Franklin
"SANTA ROSA, CA",Sonoma County,Sonoma County
"VIENNA, GA",Dooly,Dooly
"WAYNE, NJ",Passaic,Passaic
"LEXINGTON, IL",McLean,McLean
"NEWINGTON, CT",Hartford,Hartford
"RIDGEWAY, SC",Fairfield,Fairfield
"JEFFERSON TOWNSHIP, NJ",Morris,Morris
"LAKEVILLE, PA",Wayne,Wayne
"NEWPORT BEACH, CA",Orange County,Orange County
"CADDO MILLS, TX",Hunt,Hunt
"BILLINGS, MT",Yellowstone,Yellowstone
"ROCK RAPIDS, IA",Lyon,Lyon
"ALEXANDRIA, OH",Licking,Licking
"KAHOKA, MO",Clark,Clark
"SOUTH BRUNSWICK, NJ",Middlesex,Middlesex
"UNIVERSITY PARK, IL",Will,Will
"BARBERTON, OH",Summit,Summit
"FORT THOMAS, KY",Campbell,Campbell
"WAUNAKEE, WI",Dane,Dane
"FORKED RIVER, NJ",Ocean,Ocean
"CANDLER, NC",Buncombe,Buncombe
"DURHAMVILLE, NY",Oneida,Oneida
"SPRINGFIELD, IL",Sangamon,Sangamon
"LAFAYETTE, CO",Boulder,Boulder
"GULFPORT, FL",Pinellas,Pinellas
"LAFAYETTE, CA",Contra Costa County,Contra Costa County
"MORVEN, NC",Anson,Anson
"MENDOTA HEIGHTS, MN",Dakota,Dakota
"HUMBLE, TX",Harris,Harris
"SAINT CLOUD, MN",Benton,Benton
"MAPLESVILLE, AL",Chilton,Chilton
"PERU, IL",LaSalle,Lasalle
"PEMBERVILLE, OH",Wood,Wood
"FORT COLLINS, CO",Larimer,Larimer
"LAKE HIAWATHA, NJ",Morris,Morris
"BEACH, ND",Golden Valley,Golden Valley
"BECKLEY, WV",Raleigh,Raleigh
"EDMONDS, WA",Snohomish County,Snohomish County
"ROLLA, MO",Phelps,Phelps
"GURNEE, IL",Lake,Lake
"BUCKNER, KY",Oldham,Oldham
"YORKTOWN HEIGHTS, NY",Westchester,Westchester
"TEAGUE, TX",Freestone,Freestone
"POWELL, TN",Knox,Knox
"COWAN, TN",Franklin,Franklin
"PLAIN CITY, UT",Weber County,Weber County
"KANEOHE, HI",Honolulu County,Honolulu County
"NORMAN, OK",Cleveland,Cleveland
"NEW ALBANY, MS",Union,Union
"PLYMOUTH MEETING, PA",Montgomery,Montgomery
"FORESTHILL, PA",Union,Union
"CLEMMONS, NC",Forsyth,Forsyth
"BELLINGHAM, MA",Norfolk,Norfolk
"WADESBORO, NC",Anson,Anson
"DES PLAINES, IL",Cook,Cook
"BOYNTON BEACH, FL",Palm Beach,Palm Beach
"ORANGE BEACH, AL",Baldwin,Baldwin
"SIGNAL MOUNTAIN, TN",Hamilton,Hamilton
"PFLUGERVILLE, TX",Travis,Travis
"CHINCHILLA, PA",Lackawanna,Lackawanna
"MOUNTAIN GROVE, MO",Wright,Wright
"NAHANT, MA",Essex,Essex
"ROMEOVILLE, IL",Will,Will
"AUSTINTOWN, OH",Mahoning,Mahoning
"NEW CARLISLE, OH",Clark,Clark
"RICHLAND, WA",Benton County,Benton County
"CHESTERLAND, OH",Geauga,Geauga
"BLYTHEVILLE, AR",Mississippi,Mississippi
"GREENBRIER, TN",Robertson,Robertson
"DANIELSVILLE, PA",Northampton,Northampton
"SUMMIT, NJ",Union,Union
"OROVILLE, CA",Butte County,Butte County
"ESSEX, MA",Essex,Essex
"ESSEX, MD",Baltimore,Baltimore
"MENOMONEE FALLS, WI",Waukesha,Waukesha
"RED LION, PA",York,York
"OCONTO, WI",Oconto,Oconto
"MEKINOCK, ND",Grand Forks,Grand Forks
"HENDERSON, TX",Rusk,Rusk
"BIG RAPIDS, MI",Mecosta,Mecosta
"HENDERSON, TN",Chester,Chester
"JACKSONVILLE, AL",Calhoun,Calhoun
"COCOA, FL",Brevard,Brevard
"MIAMI GARDENS, FL",Miami-Dade,Miami-Dade
"HAGERSTOWN, MD",Washington,Washington
"MANGHAM, LA",Richland,Richland
"PITMAN, NJ",Gloucester,Gloucester
"SPRINGFIELD, TN",Robertson,Robertson
"POINT PLEASANT, WV",Mason,Mason
"WEST BRANCH, MI",Ogemaw,Ogemaw
"VIAN, OK",Sequoyah,Sequoyah
"INDEPENDENCE, OR",Polk County,Polk County
"LEWISBURG, PA",Union,Union
"JEFFERSON, TX",Marion,Marion
"FLAGSTAFF, AZ",Coconino,Coconino
"GIRARDVILLE, PA",Schuylkill,Schuylkill
"FLORAL PARK, NY",Nassau,Nassau
"EFFORT, PA",Monroe,Monroe
"RAGLEY, LA",Beauregard,Beauregard
"WETHERSFIELD, CT",Hartford,Hartford
"COWARD, SC",Florence,Florence
"BUFFALO, MN",Wright,Wright
"WINCHESTER, KY",Clark,Clark
"TRILBY, FL",Pasco,Pasco
"MIDDLETON, WI",Dane,Dane
"VANCLEAVE, MS",Jackson,Jackson
"THOMASTON, GA",Upson,Upson
"WINNSBORO, LA",Franklin,Franklin
"SAN LUIS OBISPO, CA",San Luis Obispo County,San Luis Obispo County
"ADEL, IA",Dallas,Dallas
"PANAMA CITY, FL",Bay,Bay
"EUREKA, MO",St. Louis,St Louis
"NORTHWOOD, OH",Wood,Wood
"KATHLEEN, GA",Houston,Houston
"SOUTHINGTON, CT",Hartford,Hartford
"WASHINGTON CROSSING, PA",Bucks,Bucks
"OLOSEGA MANUA, OL",Olosega,Olosega
"NEWBURGH, NY",Orange,Orange
"LAKE CRYSTAL, MN",Blue Earth,Blue Earth
"AARON, GA",Bulloch,Bulloch
"COOPERSBURG, PA",Lehigh,Lehigh
"SEVILLE, OH",Medina,Medina
"WYNDMOOR, PA",Montgomery,Montgomery
"PLEASANT GROVE, AL",Jefferson,Jefferson
"WOODBRIDGE, NJ",Middlesex,Middlesex
"THOMPSONS STATION, TN",Williamson,Williamson
"SAN BERNARDINO, CA",San Bernardino County,San Bernardino County
"BRANTLEY, AL",Crenshaw,Crenshaw
"ALBANY, CA",Alameda County,Alameda County
"TEXARKANA, AR",Miller,Miller
"KELOWNA, AB",Division No. 6,Division No. 6
"APPLE VALLEY, CA",San Bernardino County,San Bernardino County
"DENVILLE, NJ",Morris,Morris
"UKIAH, CA",Mendocino County,Mendocino County
"RACINE, WI",Racine,Racine
"WINTER SPRINGS, FL",Seminole,Seminole
"MACHESNEY PARK, IL",Winnebago,Winnebago
"RUTHERFORDTON, NC",Rutherford,Rutherford
"KULPMONT, PA",Northumberland,Northumberland
"DINWIDDIE, VA",Dinwiddie,Dinwiddie
"DUXBURY, MA",Plymouth,Plymouth
"SAINT JAMES, LA",St. James,St James
"URBANDALE, IA",Polk,Polk
"SAN MARCOS, CA",San Diego County,San Diego County
"LARGO, FL",Pinellas,Pinellas
"WEST COVINA, CA",Los Angeles County,Los Angeles County
"WHITEHOUSE STATION, NJ",Hunterdon,Hunterdon
"CORVALLIS, OR",Benton County,Benton County
"COLUMBIANA, AL",Shelby,Shelby
"MELROSE, NM",Curry,Curry
"BROOKLYN, NY",Kings,Kings
"UPPER SAINT CLAIR, PA",Allegheny,Allegheny
"SULLIGENT, AL",Lamar,Lamar
"THOMPSON, ND",Grand Forks,Grand Forks
"TERRELL, TX",Kaufman,Kaufman
"YORBA LINDA, CA",Orange County,Orange County
"ANDERSON, SC",Anderson,Anderson
"LIVERMORE FALLS, ME",Androscoggin,Androscoggin
"BABYLON, NY",Suffolk,Suffolk
"ROCKINGHAM, NC",Richmond,Richmond
"OLD SAYBROOK, CT",Middlesex,Middlesex
"LONOKE, AR",Lonoke,Lonoke
"SANTA ANA, CA",Orange County,Orange County
"GEORGETOWN, TX",Williamson,Williamson
"SUCCASUNNA, NJ",Morris,Morris
"AMERICUS, GA",Sumter,Sumter
"CHISAGO CITY, MN",Chisago,Chisago
"BUDE, MS",Franklin,Franklin
"SHELBY, NC",Cleveland,Cleveland
"MUSKEGO, WI",Waukesha,Waukesha
"HUNTSVILLE, TX",Walker,Walker
"HUNTINGDON VALLEY, PA",Montgomery,Montgomery
"CARROLLTON, GA",Carroll,Carroll
"MARION, OH",Marion,Marion
"CINCINNATI, OH",Hamilton,Hamilton
"ALAMO, CA",Contra Costa County,Contra Costa County
"LOLITA, TX",Jackson,Jackson
"MOHEGAN LAKE, NY",Westchester,Westchester
"DAVENPORT, FL",Polk,Polk
"SOUTH OZONE PARK, NY",Queens,Queens
"FAIRFIELD, CA",Solano County,Solano County
"CLEVELAND HEIGHTS, OH",Cuyahoga,Cuyahoga
"MONROE, LA",Ouachita,Ouachita
"MONTREAL, PQ",Montreal,Montreal
"NILES, IL",Cook,Cook
"WINSTON-SALEM, NC",Forsyth,Forsyth
"FAIRFIELD, CT",Fairfield,Fairfield
"HOLLIS, NH",Hillsborough,Hillsborough
"WILSONVILLE, OR",Clackamas County,Clackamas County
"FARMINGTON HILLS, MI",Oakland,Oakland
"MOUNT LAUREL, NJ",Burlington,Burlington
"FAIR LAWN, NJ",Bergen,Bergen
"RAYTOWN, MO",Jackson,Jackson
"BLISSFIELD, MI",Lenawee,Lenawee
"RIDGECREST, CA",Kern County,Kern County
"SUPERIOR, WI",Douglas,Douglas
"HEPHZIBAH, GA",Richmond,Richmond
"EAST STROUDSBURG, PA",Monroe,Monroe
"YOUNGSVILLE, LA",Lafayette,Lafayette
"CASTRO VALLEY, CA",Alameda County,Alameda County
"TROY, AL",Pike,Pike
"SUNNYVALE, CA",Santa Clara County,Santa Clara County
"SANDY, UT",Salt Lake County,Salt Lake County
"NEW ORLEANS, LA",Orleans,Orleans
"KINGS MILLS, OH",Warren,Warren
"MERRITT ISLAND, FL",Brevard,Brevard
"LAKESIDE, AZ",Navajo,Navajo
"BURKE, VA",Fairfax,Fairfax
"LAKEWOOD, CA",Los Angeles County,Los Angeles County
"THOMSON, GA",McDuffie,McDuffie
"LEXINGTON, KY",Fayette,Fayette
"DECATUR, IL",Macon,Macon
"ABILENE, TX",Taylor,Taylor
"LAKEWOOD, CO",Jefferson,Jefferson
"AURORA, NE",Hamilton,Hamilton
"SCOTTS VALLEY, CA",Santa Cruz County,Santa Cruz County
"QUINCY, IL",Adams,Adams
"BEREA, KY",Madison,Madison
"CULLMAN, AL",Cullman,Cullman
"CRYSTAL LAKE, IL",McHenry,McHenry
"CLEVES, OH",Hamilton,Hamilton
"LONG BEACH, CA",Los Angeles County,Los Angeles County
"CLINTON TOWNSHIP, MI",Macomb,Macomb
"COLUMBIA, MD",Howard,Howard
"COLUMBIA, MO",Boone,Boone
"COLUMBIA, MS",Marion,Marion
"MOSELEY, VA",Powhatan,Powhatan
"PLAQUEMINE, LA",Iberville,Iberville
"CLEVELAND, TX",Liberty,Liberty
"SPRINGFIELD, OH",Clark,Clark
"WEST VALLEY CITY, UT",Salt Lake County,Salt Lake County
"CLEVELAND, TN",Bradley,Bradley
"LAFAYETTE, AL",Chambers,Chambers
"SAREPTA, LA",Webster,Webster
"BRISTOL, WI",Kenosha,Kenosha
"DUNLAP, TN",Sequatchie,Sequatchie
"PEORIA, AZ",Maricopa,Maricopa
"BLOOMFIELD, CT",Hartford,Hartford
"DILLON, SC",Dillon,Dillon
"GEORGETOWN, KY",Scott,Scott
"COLD SPRING HARBOR, NY",Suffolk,Suffolk
"PALMDALE, CA",Los Angeles County,Los Angeles County
"EAGLE POINT, OR",Jackson County,Jackson County
"ALBEMARLE, NC",Stanly,Stanly
"NATCHITOCHES, LA",Natchitoches,Natchitoches
"YORK, SC",York,York
"FALL RIVER MILLS, CA",Shasta County,Shasta County
"RIDGEWOOD, NJ",Bergen,Bergen
"WATERTOWN, CT",Litchfield,Litchfield
"MORRISTOWN, TN",Hamblen,Hamblen
"MATAWAN, NJ",Monmouth,Monmouth
"CHICKAMAUGA, GA",Walker,Walker
"BRIMFIELD, IL",Peoria,Peoria
"HAMDEN, CT",New Haven,New Haven
"HESPERIA, CA",San Bernardino County,San Bernardino County
"BLACKLICK, OH",Franklin,Franklin
"COLORADO SPRINGS, CO",El Paso,El Paso
"WATERTOWN, WI",Jefferson,Jefferson
"NEWPORT, NC",Carteret,Carteret
"SPRING HILL, TN",Maury,Maury
"SAN ANGELO, TX",Tom Green,Tom Green
"WARNER ROBINS, GA",Houston,Houston
"SORRENTO, FL",Lake,Lake
"PECULIAR, MO",Cass,Cass
"STANTONSBURG, NC",Wilson,Wilson
"PLACERVILLE, CA",El Dorado County,El Dorado County
"SEALY, TX",Austin,Austin
"RAY, ND",Williams,Williams
"GREELEY, CO",Weld,Weld
"VICTORIA, BC",Capital,Capital
"NORTH ATTLEBORO, MA",Bristol,Bristol
"WHITEWATER, WI",Walworth,Walworth
"TUTTLE, OK",Grady,Grady
"CROSS CITY, FL",Dixie,Dixie
"BRIDGEVILLE, PA",Allegheny,Allegheny
"LITHIA, FL",Hillsborough,Hillsborough
"TEMPLETON, CA",San Luis Obispo County,San Luis Obispo County
"HAUULA, HI",Honolulu County,Honolulu County
"FAIR HAVEN, NJ",Monmouth,Monmouth
"NORTHVILLE, MI",Wayne,Wayne
"MANASQUAN, NJ",Ocean,Ocean
"STANARDSVILLE, VA",Greene,Greene
"DALHART, TX",Dallam,Dallam
"WOODRIDGE, IL",DuPage,Dupage
"FELTON, DE",Kent,Kent
"GIDDINGS, TX",Lee,Lee
"THURMONT, MD",Frederick,Frederick
"SEASIDE, CA",Monterey County,Monterey County
"OZARK, AL",Dale,Dale
"WASHINGTON, DC",District of Columbia,District of Columbia
"ANTIOCH, IL",Lake,Lake
"FAIRBURN, GA",Fulton,Fulton
"NORTHFIELD, MN",Rice,Rice
"ROSLINDALE, MA",Suffolk,Suffolk
"VESTAVIA, AL",Jefferson,Jefferson
"CHARLESTON, SC",Charleston,Charleston
"ISSAQUAH, WA",King County,King County
"PANAMA CITY BEACH, FL",Bay,Bay
"VILLA HILLS, KY",Kenton,Kenton
"INDEPENDENCE, MO",Jackson,Jackson
"KISSIMMEE, FL",Osceola,Osceola
"LEAVENWORTH, KS",Leavenworth,Leavenworth
"OREFIELD, PA",Lehigh,Lehigh
"WINCHESTER, MA",Middlesex,Middlesex
"CREVE COEUR, MO",St. Louis,St Louis
"ANTHEM, AZ",Maricopa,Maricopa
"MERCED, CA",Merced County,Merced County
"RENSSELAER, IN",Jasper,Jasper
"RICHBURG, SC",Chester,Chester
"CLEAR LAKE, SD",Deuel,Deuel
"DICKINSON, AL",Clarke,Clarke
"GULF BREEZE, FL",Santa Rosa,Santa Rosa
"BILOXI, MS",Harrison,Harrison
"ORANGE, CA",Orange County,Orange County
"DUBLIN, OH",Franklin,Franklin
"PEACHTREE CITY, GA",Fayette,Fayette
"DALLAS, TX",Dallas,Dallas
"MARKHAM, IL",Cook,Cook
"WEST PATERSON, NJ",Passaic,Passaic
"SHERMAN OAKS, CA",Los Angeles County,Los Angeles County
"DEBARY, FL",Volusia,Volusia
"CLERMONT, GA",Hall,Hall
"LEMONT, IL",Cook,Cook
"MERAUX, LA",St. Bernard,St Bernard
"LARAMIE, WY",Albany,Albany
"OAK HILL, OH",Jackson,Jackson
"HUNTERSVILLE, NC",Mecklenburg,Mecklenburg
"RANCHO SANTA MARGARITA, CA",Orange County,Orange County
"TAYLORSVILLE, NC",Alexander,Alexander
"MAPLEWOOD, NJ",Essex,Essex
"MORROW, GA",Clayton,Clayton
"BEARDEN, AR",Ouachita,Ouachita
"LAKE ELSINORE, CA",Riverside County,Riverside County
"EWING, NJ",Mercer,Mercer
"DOYLESTOWN, OH",Wayne,Wayne
"SANTA MONICA, CA",Los Angeles County,Los Angeles County
"ORANGEBURG, SC",Orangeburg,Orangeburg
"WATSONTOWN, PA",Northumberland,Northumberland
"CHATHAM, LA",Jackson,Jackson
"LUDOWICI, GA",Long,Long
"PALMYRA, PA",Lebanon,Lebanon
"JACKSON, TN",Madison,Madison
"AMHERST, NH",Hillsborough,Hillsborough
"EAST PROVIDENCE, RI",Providence,Providence
"MOUNT PLEASANT, MI",Isabella,Isabella
"HESSTON, KS",Harvey,Harvey
"CLARKSBURG, WV",Harrison,Harrison
"AMHERST, NY",Erie,Erie
"LILLIAN, AL",Baldwin,Baldwin
"HAMMOND, LA",Tangipahoa,Tangipahoa
"POUGHKEEPSIE, NY",Dutchess,Dutchess
"SANDWICH, IL",DeKalb,Dekalb
"MIDLAND, MI",Midland,Midland
"LAKEVILLE, MA",Plymouth,Plymouth
"OAKLAND, NJ",Bergen,Bergen
"COLLEYVILLE, TX",Tarrant,Tarrant
"SOUTH HOLLAND, IL",Cook,Cook
"LYONS, GA",Toombs,Toombs
"LOCKPORT, LA",Lafourche,Lafourche
"FAR ROCKAWAY, NY",Queens,Queens
"TIGNALL, GA",Wilkes,Wilkes
"GREENWOOD VILLAGE, CO",Arapahoe,Arapahoe
"STATESBORO, GA",Bulloch,Bulloch
"WICHITA, KS",Sedgwick,Sedgwick
"LEWIS CENTER, OH",Delaware,Delaware
"FOUNTAIN INN, SC",Greenville,Greenville
"WOODFORD, VA",Caroline,Caroline
"CHERRY HILLS VILLAGE, CO",Arapahoe,Arapahoe
"SAINT JAMES, NY",Suffolk,Suffolk
"THE PLAINS, VA",Fauquier,Fauquier
"REDMOND, OR",Deschutes County,Deschutes County
"BAMBERG, SC",Bamberg,Bamberg
"GRIMES, IA",Polk,Polk
"WALNUT, CA",Los Angeles County,Los Angeles County
"EAST LOS ANGELES, CA",Los Angeles County,Los Angeles County
"CRETE, NE",Saline,Saline
"CHARLEVOIX, MI",Charlevoix,Charlevoix
"EAST LANSDOWNE, PA",Delaware,Delaware
"PLYMOUTH, NH",Grafton,Grafton
"FORESTVILLE, MD",Prince George's,Prince George's
"SAINT MATTHEWS, SC",Calhoun,Calhoun
"GOSHEN, AL",Pike,Pike
"MIDDLETOWN, DE",New Castle,New Castle
"MORRISVILLE, PA",Bucks,Bucks
"HONEA PATH, SC",Anderson,Anderson
"SOUTH POINT, OH",Lawrence,Lawrence
"OLYMPIA, WA",Thurston County,Thurston County
"FAYETTE, AL",Fayette,Fayette
"SANTA BARBARA, CA",Santa Barbara County,Santa Barbara County
"CRESCENT, GA",McIntosh,McIntosh
"CATONSVILLE, MD",Baltimore,Baltimore
"LUXEMBURG, WI",Kewaunee,Kewaunee
"SCOTT CITY, MO",Scott,Scott
"WESTLAKE, TX",Denton,Denton
"LAKE JACKSON, TX",Brazoria,Brazoria
"COCOA BEACH, FL",Brevard,Brevard
"KINGS MOUNTAIN, NC",Cleveland,Cleveland
"SOUTH ELGIN, IL",Kane,Kane
"ORINDA, CA",Contra Costa County,Contra Costa County
"PLEASANT PRAIRIE, WI",Kenosha,Kenosha
"SCHERTZ, TX",Guadalupe,Guadalupe
"LEPANTO, AR",Poinsett,Poinsett
"MARION, MA",Plymouth,Plymouth
"NEWTOWN, CT",Fairfield,Fairfield
"CHANDLER, AZ",Maricopa,Maricopa
"FAIRFIELD, AL",Jefferson,Jefferson
"MONROE, NY",Orange,Orange
"MUSKOGEE, OK",Muskogee,Muskogee
"MONROE, NC",Union,Union
"DUBUQUE, IA",Dubuque,Dubuque
"LIBERTY, TX",Liberty,Liberty
"RACELAND, LA",Lafourche,Lafourche
"NORWOOD, MA",Norfolk,Norfolk
"ALLENDALE, NJ",Bergen,Bergen
"SAN PEDRO, CA",Los Angeles County,Los Angeles County
"BIWABIK, MN",St. Louis,St Louis
"PINE GROVE, CA",Amador County,Amador County
"MAHWAH, NJ",Bergen,Bergen
"DALTON, GA",Whitfield,Whitfield
"CHESTER, NJ",Morris,Morris
"SCOTTDALE, GA",DeKalb,Dekalb
"TUNICA, MS",Tunica,Tunica
"CHESTER, NY",Orange,Orange
"MINNEAPOLIS, MN",Hennepin,Hennepin
"WINSTON, GA",Douglas,Douglas
"COON RAPIDS, MN",Anoka,Anoka
"LEXINGTON, MA",Middlesex,Middlesex
"HARBOR, OR",Curry County,Curry County
"FONTANA, WI",Walworth,Walworth
"MENOMINEE, MI",Menominee,Menominee
"OWENSBORO, KY",Daviess,Daviess
"ARNOLD, MD",Anne Arundel,Anne Arundel
"CONROE, TX",Montgomery,Montgomery
"PLATTSMOUTH, NE",Cass,Cass
"SPRINGVILLE, IA",Linn,Linn
"UPLAND, CA",San Bernardino County,San Bernardino County
"ALEXANDRIA, KY",Campbell,Campbell
"SOSO, MS",Jones,Jones
"MCMINNVILLE, TN",Warren,Warren
"COTTAGE GROVE, WI",Dane,Dane
"EAST ISLIP, NY",Suffolk,Suffolk
"LAFAYETTE, GA",Walker,Walker
"SPRINGFIELD, MO",Greene,Greene
"SPRINGFIELD, MN",Brown,Brown
"BROWN DEER, WI",Milwaukee,Milwaukee
"WALWORTH, WI",Walworth,Walworth
"SENECA, SC",Oconee,Oconee
"MUNICH, ND",Cavalier,Cavalier
"KINGSTON SPRINGS, TN",Cheatham,Cheatham
"YUCAIPA, CA",San Bernardino County,San Bernardino County
"SADDLE RIVER, NJ",Bergen,Bergen
"ELK GROVE, CA",Sacramento County,Sacramento County
"PARKVILLE, MD",Baltimore,Baltimore
"ITHACA, NY",Tompkins,Tompkins
"TELFORD, PA",Montgomery,Montgomery
"PARKVILLE, MO",Platte,Platte
"LAKE IN THE HILLS, IL",McHenry,McHenry
"BROOKS, GA",Fayette,Fayette
"EAST SAINT LOUIS, IL",St. Clair,St Clair
"MOUNT AIRY, MD",Carroll,Carroll
"LOS ALTOS HILLS, CA",Santa Clara County,Santa Clara County
"HASKELL, OK",Muskogee,Muskogee
"NORTHPORT, NY",Suffolk,Suffolk
"LEAGUE CITY, TX",Galveston,Galveston
"HICO, TX",Hamilton,Hamilton
"SIOUX CITY, IA",Woodbury,Woodbury
"EFFINGHAM, KS",Atchison,Atchison
"TEMPLE, TX",Bell,Bell
"ORTONVILLE, MI",Oakland,Oakland
"FERGUS FALLS, MN",Otter Tail,Otter Tail
"PITTSFORD, NY",Monroe,Monroe
"MONTVALE, NJ",Bergen,Bergen
"KENT, OH",Portage,Portage
"LAKELAND, FL",Polk,Polk
"GLENVILLE, NY",Schenectady,Schenectady
"ZEPHYRHILLS, FL",Pasco,Pasco
"CLYDE, NC",Haywood,Haywood
"MCCOMB, MS",Pike,Pike
"ENUMCLAW, WA",King County,King County
"BLAINE, MN",Anoka,Anoka
"JOLIET, IL",Will,Will
"SPRINGFIELD GARDENS, NY",Queens,Queens
"MARTINSBURG, WV",Berkeley,Berkeley
"SALT LAKE CITY, UT",Salt Lake County,Salt Lake County
"LENNOX, SD",Lincoln,Lincoln
"SARATOGA SPRINGS, UT",Utah County,Utah County
