id,name,male_18_to_24,lat,long,,
35023,"Hidalgo County, New Mexico",218,32.11975175,-108.7220628,,
1011,"Bullock County, Alabama",483,32.10515375,-85.71408825,,
13307,"Webster County, Georgia",109,32.076133,-84.543517,,
13259,"Stewart County, Georgia",514,32.07428225,-84.786542,,
13267,"Tattnall County, Georgia",1758,32.06061417,-82.03604983,,
28023,"Clarke County, Mississippi",679,32.0560568,-88.771091,,
1023,"Choctaw County, Alabama",511,32.05194136,-88.21056609,,
48349,"Navarro County, Texas",2235,32.05021682,-96.52689991,,
13029,"Bryan County, Georgia",1252,32.04024367,-81.475017,,
13261,"Sumter County, Georgia",2126,32.02598714,-84.14738157,,
1131,"Wilcox County, Alabama",512,32.01722943,-87.30396229,,
13051,"Chatham County, Georgia",17202,32.0142506,-81.09388472,,
28061,"Jasper County, Mississippi",705,32.00386438,-89.10216063,,
13315,"Wilcox County, Georgia",512,31.992253,-83.4529336,,
13271,"Telfair County, Georgia",753,31.984557,-82.8974495,,
48217,"Hill County, Texas",1461,31.97679953,-97.08746127,,
28021,"Claiborne County, Mississippi",803,31.97327867,-90.89116933,,
48093,"Comanche County, Texas",564,31.969187,-98.53128933,,
28127,"Simpson County, Mississippi",1195,31.92070771,-89.91717443,,
48329,"Midland County, Texas",6902,31.91648309,-102.0669942,,
28129,"Smith County, Mississippi",699,31.90519267,-89.47860333,,
48035,"Bosque County, Texas",632,31.900304,-97.64696456,,
28029,"Copiah County, Mississippi",1742,31.8967694,-90.3562408,,
13081,"Crisp County, Georgia",1108,31.89555067,-83.763473,,
48431,"Sterling County, Texas",52,31.882997,-101.030277,,
48419,"Shelby County, Texas",1150,31.875144,-94.2241662,,
48173,"Glasscock County, Texas",39,31.864331,-101.49375,,
13239,"Quitman County, Georgia",112,31.8631735,-85.0644255,,
48135,"Ector County, Texas",7860,31.85215408,-102.4516749,,
48081,"Coke County, Texas",114,31.848752,-100.4122695,,
48073,"Cherokee County, Texas",2662,31.83085756,-95.15607667,,
48399,"Runnels County, Texas",392,31.82858517,-100.0595887,,
48301,"Loving County, Texas",4,31.825466,-103.65528,,
1005,"Barbour County, Alabama",1389,31.8161686,-85.4180688,,
48001,"Anderson County, Texas",2887,31.81487658,-95.64979025,,
1109,"Pike County, Alabama",3370,31.80854133,-85.95389433,,
13179,"Liberty County, Georgia",5301,31.80599267,-81.525512,,
13161,"Jeff Davis County, Georgia",645,31.801424,-82.667035,,
13273,"Terrell County, Georgia",480,31.79795725,-84.40382175,,
48083,"Coleman County, Texas",269,31.794157,-99.5033004,,
48495,"Winkler County, Texas",322,31.781836,-103.134624,,
13183,"Long County, Georgia",784,31.780996,-81.773916,,
13177,"Lee County, Georgia",1227,31.767894,-84.19145,,
48049,"Brown County, Texas",1753,31.76138378,-98.95941756,,
13243,"Randolph County, Georgia",337,31.75557967,-84.73144967,,
4003,"Cochise County, Arizona",7331,31.751278,-109.9383616,,
13017,"Ben Hill County, Georgia",793,31.748753,-83.235412,,
48193,"Hamilton County, Texas",304,31.7411315,-98.15097975,,
48161,"Freestone County, Texas",703,31.74094383,-96.2220835,,
13001,"Appling County, Georgia",855,31.735247,-82.28180867,,
28063,"Jefferson County, Mississippi",435,31.73162025,-90.97614175,,
13287,"Turner County, Georgia",486,31.71877133,-83.58281333,,
1041,"Crenshaw County, Alabama",593,31.71421375,-86.318535,,
48141,"El Paso County, Texas",49172,31.7101013,-106.3186018,,
1013,"Butler County, Alabama",792,31.6921958,-86.7032796,,
1025,"Clarke County, Alabama",1038,31.66211736,-87.848348,,
28067,"Jones County, Mississippi",3304,31.65328122,-89.16235178,,
48347,"Nacogdoches County, Texas",6221,31.63879775,-94.66229592,,
28031,"Covington County, Mississippi",849,31.636172,-89.56813033,,
13321,"Worth County, Georgia",1112,31.6224784,-83.8395192,,
13155,"Irwin County, Georgia",508,31.617688,-83.253958,,
28153,"Wayne County, Mississippi",954,31.61167067,-88.652316,,
13061,"Clay County, Georgia",134,31.5968565,-84.954577,,
28065,"Jefferson Davis County, Mississippi",512,31.59376033,-89.84447633,,
13305,"Wayne County, Georgia",1377,31.58118317,-81.92849583,,
13005,"Bacon County, Georgia",497,31.576952,-82.461197,,
4023,"Santa Cruz County, Arizona",2191,31.5724482,-110.8850678,,
28077,"Lawrence County, Mississippi",529,31.56290783,-90.10211717,,
13069,"Coffee County, Georgia",2478,31.56089086,-82.830854,,
13095,"Dougherty County, Georgia",5893,31.55750578,-84.17246856,,
48293,"Limestone County, Texas",1221,31.54784,-96.56850586,,
48309,"McLennan County, Texas",17403,31.54655064,-97.17897524,,
1099,"Monroe County, Alabama",985,31.54186447,-87.36122013,,
28085,"Lincoln County, Mississippi",1471,31.5048322,-90.429414,,
13037,"Calhoun County, Georgia",372,31.50156875,-84.63635475,,
48103,"Crane County, Texas",210,31.500553,-102.347243,,
48333,"Mills County, Texas",176,31.488327,-98.5899525,,
48475,"Ward County, Texas",488,31.48491233,-103.0900542,,
48405,"San Augustine County, Texas",329,31.4831,-94.147062,,
28001,"Adams County, Mississippi",1326,31.482032,-91.3849282,,
48229,"Hudspeth County, Texas",153,31.47634075,-105.3896868,,
28037,"Franklin County, Mississippi",304,31.4756185,-90.937935,,
13191,"McIntosh County, Georgia",530,31.4750084,-81.372043,,
13277,"Tift County, Georgia",2677,31.46380683,-83.53317967,,
1067,"Henry County, Alabama",605,31.4573675,-85.25104575,,
1035,"Conecuh County, Alabama",555,31.43869867,-87.08042433,,
48383,"Reagan County, Texas",173,31.417011,-101.5423,,
13229,"Pierce County, Georgia",741,31.40912,-82.1894964,,
48451,"Tom Green County, Texas",7843,31.40704006,-100.4755953,,
1129,"Washington County, Alabama",789,31.3991395,-88.17977993,,
48099,"Coryell County, Texas",5201,31.39677023,-97.778506,,
48389,"Reeves County, Texas",1172,31.3938605,-103.5603417,,
1045,"Dale County, Alabama",2431,31.3891224,-85.616952,,
48095,"Concho County, Texas",208,31.3733562,-99.9104444,,
13007,"Baker County, Georgia",151,31.37168,-84.338325,,
1031,"Coffee County, Alabama",2271,31.3705865,-85.99217083,,
13003,"Atkinson County, Georgia",419,31.33522567,-82.88987933,,
48403,"Sabine County, Texas",337,31.32423733,-93.82833933,,
48225,"Houston County, Texas",894,31.30569117,-95.3759505,,
48005,"Angelina County, Texas",4096,31.29556267,-94.61218944,,
48289,"Leon County, Texas",569,31.28885389,-96.03066533,,
13205,"Mitchell County, Georgia",1298,31.2736716,-84.1734508,,
13019,"Berrien County, Georgia",842,31.2713025,-83.25590975,,
13099,"Early County, Georgia",457,31.25730475,-84.8689605,,
48461,"Upton County, Texas",116,31.251319,-102.0326427,,
28111,"Perry County, Mississippi",528,31.2467875,-88.97596575,,
28035,"Forrest County, Mississippi",5945,31.24591938,-89.30103688,,
48235,"Irion County, Texas",67,31.245514,-101.000359,,
48145,"Falls County, Texas",902,31.24209675,-96.98206113,,
28005,"Amite County, Mississippi",541,31.2226765,-90.8186985,,
13127,"Glynn County, Georgia",3401,31.20813875,-81.472808,,
48307,"McCulloch County, Texas",303,31.207693,-99.345739,,
28041,"Greene County, Mississippi",842,31.20630475,-88.699189,,
1039,"Covington County, Alabama",1503,31.206252,-86.43510463,,
13025,"Brantley County, Georgia",804,31.19838525,-81.94452325,,
28091,"Marion County, Mississippi",1130,31.1971195,-89.88925575,,
13071,"Colquitt County, Georgia",2263,31.19250575,-83.7735065,,
48281,"Lampasas County, Texas",774,31.18894875,-98.20687425,,
28073,"Lamar County, Mississippi",3178,31.181711,-89.512006,,
28147,"Walthall County, Mississippi",667,31.175558,-90.090824,,
1069,"Houston County, Alabama",4113,31.16915483,-85.29409042,,
13075,"Cook County, Georgia",781,31.1689805,-83.4198335,,
13201,"Miller County, Georgia",268,31.16251,-84.713359,,
48411,"San Saba County, Texas",403,31.15926067,-98.78215867,,
28113,"Pike County, Mississippi",1880,31.15680471,-90.41902771,,
13299,"Ware County, Georgia",1936,31.155126,-82.46080867,,
28157,"Wilkinson County, Mississippi",554,31.154901,-91.2498725,,
1061,"Geneva County, Alabama",1064,31.11804978,-85.79162644,,
1053,"Escambia County, Alabama",1718,31.10876957,-87.30583986,,
48455,"Trinity County, Texas",494,31.06590117,-95.1683355,,
48109,"Culberson County, Texas",102,31.03912,-104.824473,,
13065,"Clinch County, Georgia",322,31.03693425,-82.775995,,
48027,"Bell County, Texas",20075,31.03213354,-97.47696877,,
48395,"Robertson County, Texas",678,31.02160214,-96.57833086,,
13173,"Lanier County, Georgia",565,30.995219,-83.0562825,,
48313,"Madison County, Texas",1129,30.964581,-95.91618333,,
13253,"Seminole County, Georgia",342,30.9516555,-84.8509845,,
48327,"Menard County, Texas",62,30.916294,-99.80273767,,
48413,"Schleicher County, Texas",121,30.912773,-100.676722,,
13039,"Camden County, Georgia",3845,30.90613483,-81.67767517,,
13275,"Thomas County, Georgia",1740,30.899212,-83.93604567,,
13087,"Decatur County, Georgia",1424,30.868841,-84.57030283,,
28039,"George County, Mississippi",1119,30.866791,-88.649035,,
13185,"Lowndes County, Georgia",10069,30.86229127,-83.25435764,,
12059,"Holmes County, Florida",1069,30.86093225,-85.82805125,,
13027,"Brooks County, Georgia",645,30.8377722,-83.577782,,
13131,"Grady County, Georgia",1079,30.824724,-84.29745633,,
12063,"Jackson County, Florida",2712,30.80553131,-85.19478415,,
48105,"Crockett County, Texas",124,30.798496,-101.498604,,
48351,"Newton County, Texas",769,30.78584617,-93.70977917,,
28131,"Stone County, Mississippi",1158,30.780641,-89.12407367,,
48373,"Polk County, Texas",1985,30.7789746,-94.8874701,,
48331,"Milam County, Texas",940,30.77844089,-96.96609633,,
48371,"Pecos County, Texas",794,30.77488267,-102.5828653,,
48457,"Tyler County, Texas",1214,30.76903267,-94.38305422,,
13101,"Echols County, Georgia",200,30.768894,-83.037116,,
48471,"Walker County, Texas",7186,30.75904509,-95.54448391,,
48243,"Jeff Davis County, Texas",60,30.758682,-104.209994,,
48299,"Llano County, Texas",422,30.74096271,-98.53978486,,
48319,"Mason County, Texas",132,30.72812575,-99.17263825,,
48053,"Burnet County, Texas",1660,30.7147956,-98.1459992,,
48241,"Jasper County, Texas",1439,30.67296367,-93.949301,,
12131,"Walton County, Florida",2237,30.67006288,-86.17560575,,
1097,"Mobile County, Alabama",20135,30.66728234,-88.1680394,,
48407,"San Jacinto County, Texas",1078,30.66302525,-95.17658625,,
12113,"Santa Rosa County, Florida",7114,30.6596093,-87.0403081,,
28109,"Pearl River County, Mississippi",2601,30.655242,-89.6179358,,
13049,"Charlton County, Georgia",937,30.64483,-82.0963895,,
48041,"Brazos County, Texas",33264,30.64036547,-96.33793494,,
48491,"Williamson County, Texas",16904,30.63338156,-97.6106556,,
12091,"Okaloosa County, Florida",10456,30.63219122,-86.5982295,,
12133,"Washington County, Florida",1320,30.6047752,-85.7142134,,
12089,"Nassau County, Florida",2951,30.59864329,-81.75619743,,
12039,"Gadsden County, Florida",2081,30.59042963,-84.63473025,,
1003,"Baldwin County, Alabama",7094,30.58720177,-87.71905612,,
48435,"Sutton County, Texas",172,30.579386,-100.671422,,
12033,"Escambia County, Florida",20501,30.56647142,-87.28835828,,
48185,"Grimes County, Texas",1338,30.54218925,-95.97157975,,
12079,"Madison County, Florida",1011,30.5057988,-83.397311,,
28059,"Jackson County, Mississippi",6211,30.50346662,-88.61972315,,
48267,"Kimble County, Texas",140,30.49818667,-99.731637,,
12047,"Hamilton County, Florida",1424,30.47904667,-82.96916567,,
12073,"Leon County, Florida",31478,30.46451053,-84.29179368,,
12013,"Calhoun County, Florida",708,30.45093025,-85.13487825,,
48051,"Burleson County, Texas",629,30.447295,-96.59392586,,
28047,"Harrison County, Mississippi",10959,30.43358093,-89.0753338,,
12065,"Jefferson County, Florida",579,30.3658064,-83.8529126,,
28045,"Hancock County, Mississippi",1886,30.34876267,-89.45619,,
48199,"Hardin County, Texas",2341,30.33293322,-94.427799,,
48171,"Gillespie County, Texas",791,30.3225448,-98.9333358,,
12077,"Liberty County, Florida",463,30.321493,-84.880843,,
12031,"Duval County, Florida",45684,30.31791231,-81.65609589,,
48453,"Travis County, Texas",64581,30.31517605,-97.75609239,,
12003,"Baker County, Florida",1334,30.3096595,-82.234791,,
48287,"Lee County, Texas",777,30.30670675,-96.952722,,
48339,"Montgomery County, Texas",19696,30.25212854,-95.49144931,,
48031,"Blanco County, Texas",343,30.242591,-98.4166412,,
48443,"Terrell County, Texas",21,30.235774,-102.134762,,
48477,"Washington County, Texas",1896,30.2164254,-96.358779,,
12005,"Bay County, Florida",8251,30.2101355,-85.66534806,,
12121,"Suwannee County, Florida",1823,30.17109683,-82.9447875,,
12023,"Columbia County, Florida",3869,30.1680085,-82.6472975,,
48291,"Liberty County, Texas",3551,30.13565645,-94.781362,,
12129,"Wakulla County, Florida",1348,30.13429067,-84.38910233,,
48021,"Bastrop County, Texas",3166,30.110287,-97.3150695,,
48361,"Orange County, Texas",3762,30.10803513,-93.87779763,,
48043,"Brewster County, Texas",661,30.10230883,-103.3667882,,
12067,"Lafayette County, Florida",799,30.0948725,-83.1670185,,
48209,"Hays County, Texas",14602,30.05772557,-97.98574143,,
48265,"Kerr County, Texas",2052,30.046238,-99.22669,,
48245,"Jefferson County, Texas",13960,30.01286865,-94.13376312,,
12125,"Union County, Florida",950,29.99803467,-82.326767,,
12019,"Clay County, Florida",8655,29.9842926,-81.8459218,,
48473,"Waller County, Texas",3647,29.9749978,-95.9954818,,
12045,"Gulf County, Florida",825,29.953456,-85.23091867,,
48377,"Presidio County, Texas",345,29.952867,-104.2911168,,
12007,"Bradford County, Florida",1497,29.9422862,-82.1741776,,
48137,"Edwards County, Texas",70,29.934064,-100.1818017,,
12123,"Taylor County, Florida",1203,29.9320066,-83.548084,,
48259,"Kendall County, Texas",1280,29.9315442,-98.6595098,,
48149,"Fayette County, Texas",826,29.90239169,-96.89885808,,
48015,"Austin County, Texas",1137,29.86321189,-96.32013278,,
48055,"Caldwell County, Texas",2532,29.81219657,-97.71300329,,
12037,"Franklin County, Florida",566,29.8101498,-84.8050754,,
48201,"Harris County, Texas",214731,29.80455662,-95.40177534,,
48091,"Comal County, Texas",4083,29.80261878,-98.26597767,,
48385,"Real County, Texas",115,29.79486733,-99.82242867,,
48071,"Chambers County, Texas",1485,29.77114683,-94.6115805,,
48019,"Bandera County, Texas",633,29.7185394,-99.125173,,
12041,"Gilchrist County, Florida",1562,29.711863,-82.8383795,,
12001,"Alachua County, Florida",29511,29.6942525,-82.37965197,,
48089,"Colorado County, Texas",797,29.62201282,-96.52636882,,
12107,"Putnam County, Florida",3212,29.59656061,-81.72366222,,
48187,"Guadalupe County, Texas",6003,29.589923,-98.03448322,,
12029,"Dixie County, Florida",640,29.55455325,-83.10679675,,
48465,"Val Verde County, Texas",2977,29.54493714,-101.0341526,,
48157,"Fort Bend County, Texas",25630,29.52393529,-95.79832395,,
12035,"Flagler County, Florida",3155,29.48011557,-81.253075,,
48177,"Gonzales County, Texas",923,29.44866436,-97.54444773,,
48285,"Lavaca County, Texas",664,29.41403129,-96.98311,,
48029,"Bexar County, Texas",99681,29.39955402,-98.47839965,,
48167,"Galveston County, Texas",13326,29.3901003,-94.91382843,,
48325,"Medina County, Texas",2687,29.33716567,-99.00283289,,
48481,"Wharton County, Texas",1927,29.30561585,-96.17365015,,
48271,"Kinney County, Texas",185,29.299888,-100.421055,,
48463,"Uvalde County, Texas",1396,29.29965683,-99.68932817,,
12075,"Levy County, Florida",1572,29.2833121,-82.7480636,,
48039,"Brazoria County, Texas",13845,29.24485281,-95.46382133,,
48493,"Wilson County, Texas",1733,29.22685283,-98.03052917,,
12083,"Marion County, Florida",12274,29.20628108,-82.09591179,,
12127,"Volusia County, Florida",23433,29.05526036,-81.17571889,,
48255,"Karnes County, Texas",1083,28.94794788,-97.89151825,,
48013,"Atascosa County, Texas",2013,28.9442521,-98.5095188,,
48239,"Jackson County, Texas",560,28.915858,-96.55327671,,
48163,"Frio County, Texas",1539,28.91410625,-99.05112375,,
48507,"Zavala County, Texas",815,28.86576167,-99.76328567,,
12017,"Citrus County, Florida",4197,28.85831485,-82.4609067,,
48321,"Matagorda County, Texas",1677,28.84225792,-95.95879385,,
12069,"Lake County, Florida",10364,28.79946681,-81.71439732,,
48469,"Victoria County, Texas",3994,28.78980573,-96.97290709,,
12119,"Sumter County, Florida",2125,28.75436788,-82.08349975,,
12117,"Seminole County, Florida",21860,28.72491064,-81.25409716,,
48175,"Goliad County, Texas",245,28.67679975,-97.4395185,,
48323,"Maverick County, Texas",3155,28.657793,-100.3788168,,
12053,"Hernando County, Florida",5788,28.55697008,-82.42824223,,
12095,"Orange County, Florida",73656,28.53894843,-81.33874661,,
48057,"Calhoun County, Texas",975,28.526711,-96.5772076,,
48127,"Dimmit County, Texas",492,28.4870795,-99.70244725,,
48025,"Bee County, Texas",2447,28.41001478,-97.750528,,
48297,"Live Oak County, Texas",496,28.4040716,-98.0971744,,
48311,"McMullen County, Texas",19,28.350458,-98.56876,,
12101,"Pasco County, Florida",16781,28.29178521,-82.46954421,,
48391,"Refugio County, Texas",348,28.2706528,-97.1766862,,
12009,"Brevard County, Florida",23245,28.24171572,-80.68458823,,
48283,"La Salle County, Texas",973,28.240466,-99.2079075,,
12097,"Osceola County, Florida",14074,28.17734187,-81.3270918,,
48007,"Aransas County, Texas",841,28.047496,-97.08254067,,
12105,"Polk County, Florida",27554,27.99405514,-81.70750429,,
48409,"San Patricio County, Texas",2965,27.9554504,-97.4478119,,
12057,"Hillsborough County, Florida",64483,27.92418594,-82.42352829,,
12103,"Pinellas County, Florida",33717,27.89581728,-82.73183893,,
48355,"Nueces County, Texas",17791,27.76417176,-97.49816041,,
48249,"Jim Wells County, Texas",2028,27.717556,-98.02982433,,
12061,"Indian River County, Florida",5039,27.69793713,-80.51904594,,
48131,"Duval County, Texas",683,27.694452,-98.5165558,,
48479,"Webb County, Texas",14146,27.53055691,-99.39275173,,
12049,"Hardee County, Florida",1911,27.50719075,-81.81403625,,
12081,"Manatee County, Florida",11786,27.45968818,-82.50565961,,
48273,"Kleberg County, Texas",3481,27.38052867,-97.83694167,,
12055,"Highlands County, Florida",3488,27.36027711,-81.33984911,,
